id_cliente,idade,renda_anual,divida_atual,historico_pagamento,score_externo,inadimplente
14409,18,20690,67,0.0,456,0
14410,18,25867,910,22.8,438,0
14411,32,15000,3159,0.0,425,0
14412,21,13648,11339,0.3,274,1
14413,27,103066,13870,65.9,815,1
14414,41,63886,99763,0.0,506,1
14415,27,36515,69001,0.0,361,1
14416,18,77801,43332,55.8,625,0
14417,30,45948,158,39.9,466,0
14418,39,76238,3295,77.2,617,1
14419,33,18367,93550,19.2,456,1
14420,29,45620,10542,31.8,462,0
14421,31,93634,295,71.7,615,1
14422,38,15000,38547,0.0,644,0
14423,39,58395,13916,30.2,521,0
14424,35,101118,11421,62.0,711,1
14425,36,26442,7426,29.2,376,0
14426,38,72149,23266,86.0,582,1
14427,38,18111,37307,0.0,726,0
14428,34,36058,37861,26.4,567,0
14429,49,12731,56614,5.8,200,1
14430,41,88488,29825,64.1,686,0
14431,30,22022,58491,6.5,282,1
14432,57,75820,12529,86.4,735,1
14433,46,28393,14177,79.3,318,0
14434,40,58878,44526,71.1,496,1
14435,22,71150,41078,43.8,588,0
14436,27,15000,48839,0.0,632,0
14437,31,31080,3822,15.3,457,0
14438,32,55759,39643,31.7,589,0
14439,34,65020,37675,36.3,471,0
14440,58,58214,78343,0.0,324,1
14441,58,25525,44726,40.7,563,0
14442,32,105240,11184,54.0,586,1
14443,52,15000,42444,2.9,672,0
14444,44,65433,29531,80.3,477,1
14445,52,68186,23713,82.7,532,1
14446,48,15655,59855,4.2,276,1
14447,42,15000,15256,24.8,313,0
14448,44,12487,5274,0.0,226,1
14449,37,61392,9183,55.0,490,0
14450,25,46940,768,33.1,455,0
14451,40,43704,465,27.7,478,0
14452,40,56584,36724,33.5,552,0
14453,47,15000,4523,0.0,426,0
14454,47,28819,47419,0.0,792,0
14455,45,28342,10186,0.0,508,0
14456,51,105928,12887,70.4,635,1
14457,42,33869,206,38.9,436,0
14458,33,80974,31771,56.2,555,0
14459,34,27121,46861,7.9,635,0
14460,49,21511,6948,26.5,392,0
14461,35,17315,413,77.6,304,0
14462,40,15000,3794,0.0,382,0
14463,33,15000,40063,0.0,850,0
14464,33,54181,33572,30.5,661,0
14465,41,15000,40020,23.3,660,0
14466,42,10824,63524,8.8,385,1
14467,18,69289,673,71.9,652,1
14468,60,17394,48689,4.6,211,1
14469,41,38529,3909,0.0,200,1
14470,22,12701,31384,0.0,207,1
14471,21,15000,48572,0.0,735,0
14472,50,57520,5157,71.0,517,1
14473,18,18395,50160,15.5,790,0
14474,19,15000,19204,28.1,289,0
14475,23,30705,9451,2.0,461,0
14476,44,22515,52287,36.2,419,1
14477,18,15000,37979,24.8,856,0
14478,20,25900,16882,0.0,460,0
14479,47,30917,14075,41.8,425,0
14480,19,25933,40054,27.8,638,0
14481,35,39506,7431,66.4,399,0
14482,46,53962,42203,43.6,716,0
14483,33,43002,67618,0.0,352,1
14484,44,15000,56575,0.0,490,0
14485,50,53576,29918,48.5,660,0
14486,37,25462,133231,9.9,510,1
14487,69,17195,5829,19.5,411,0
14488,26,41262,44020,0.0,371,1
14489,29,18301,27733,0.0,220,1
14490,31,15000,22913,40.8,272,0
14491,55,28533,6477,34.0,443,0
14492,40,48111,36539,27.2,697,0
14493,29,52193,42442,39.9,692,0
14494,37,24462,8028,12.6,433,0
14495,69,15000,44444,1.8,664,0
14496,29,81052,8654,84.7,615,1
14497,42,49415,16661,28.8,512,0
14498,42,15000,36207,16.7,859,0
14499,32,49115,25086,35.8,664,0
14500,35,27823,37555,0.0,200,1
14501,60,85125,23736,70.7,654,1
14502,45,11164,22453,0.0,200,1
14503,34,33052,40399,40.9,683,0
14504,24,15000,50212,0.0,641,0
14505,44,47960,70769,12.3,390,1
14506,29,49479,36166,41.6,687,0
14507,37,42357,95967,0.0,453,1
14508,18,15000,37489,0.0,580,0
14509,38,99817,36111,0.0,310,1
14510,48,15000,43136,0.0,692,0
14511,27,32945,17950,0.0,567,0
14512,51,25028,3544,30.4,416,0
14513,18,30434,12203,32.8,389,0
14514,31,47296,33077,26.8,635,0
14515,21,26413,42602,31.2,700,0
14516,23,15000,27784,11.8,750,0
14517,26,29191,4814,28.8,416,0
14518,61,77849,11018,77.5,708,1
14519,34,61512,35718,44.5,664,0
14520,43,93468,5965,82.5,585,1
14521,43,15857,21886,50.0,211,0
14522,49,53091,9219,21.3,485,0
14523,53,23495,10401,6.8,439,0
14524,41,10554,57875,0.0,690,1
14525,41,36807,4031,49.3,416,0
14526,28,19646,85763,6.3,451,1
14527,29,26264,55816,0.0,673,0
14528,44,20878,1670,0.0,482,0
14529,26,24337,2677,0.0,448,0
14530,62,64690,6658,67.6,585,1
14531,37,12203,118250,54.6,550,1
14532,52,39812,17376,4.4,509,0
14533,37,66749,8914,73.5,661,1
14534,35,15000,31375,23.7,755,0
14535,52,85192,18945,48.2,584,1
14536,45,27163,86367,16.9,527,1
14537,24,55923,45051,35.8,525,0
14538,48,17524,2765,48.8,362,0
14539,47,56743,5653,21.2,517,0
14540,46,10679,66547,5.3,371,1
14541,49,47760,35473,51.2,726,0
14542,32,69332,37631,46.9,695,0
14543,39,42656,45717,42.2,555,0
14544,33,32301,16238,14.9,494,0
14545,47,30215,1699,47.2,409,0
14546,31,21827,4651,62.7,341,0
14547,41,27471,49123,30.5,611,0
14548,18,39542,71119,0.0,344,1
14549,18,15000,766,7.5,410,0
14550,34,59470,13879,34.1,521,0
14551,48,63943,10316,68.4,611,1
14552,30,79708,12846,68.6,571,1
14553,37,71259,18007,67.5,508,1
14554,36,46535,11105,11.0,496,0
14555,45,39523,40878,51.7,200,0
14556,18,68340,20409,85.4,488,1
14557,33,58996,26491,21.5,675,0
14558,25,34326,11221,11.0,461,0
14559,34,16555,36508,7.1,593,0
14560,45,36473,4731,79.0,358,0
14561,31,15000,14840,72.5,257,0
14562,38,41282,77654,7.6,498,1
14563,43,48133,2215,70.3,418,0
14564,62,82098,30389,22.4,607,0
14565,34,75284,12204,65.0,633,1
14566,65,61421,10013,82.0,736,1
14567,44,20300,37349,31.4,780,0
14568,23,67396,36600,49.1,418,1
14569,32,50687,32522,41.0,807,0
14570,39,83959,18167,68.8,669,1
14571,43,34190,5543,13.2,449,0
14572,25,15586,18336,72.2,279,0
14573,33,44462,1965,43.9,433,0
14574,43,36949,90961,5.3,345,1
14575,38,13251,79357,35.6,343,1
14576,49,24789,47757,0.0,668,0
14577,36,37517,11356,70.3,354,0
14578,30,102496,8687,76.3,627,1
14579,45,19998,38985,35.1,708,0
14580,57,40523,16241,0.0,531,0
14581,34,25437,56224,0.0,613,0
14582,18,15000,40769,0.0,522,0
14583,29,22544,53917,0.0,691,0
14584,41,138045,37340,94.1,451,0
14585,23,13268,80449,17.8,396,1
14586,37,16369,34576,12.2,767,0
14587,29,54730,39271,14.2,518,0
14588,44,45005,50756,0.0,354,1
14589,45,17729,1766,0.0,426,0
14590,29,78865,6052,69.5,682,1
14591,32,70812,3338,43.8,386,1
14592,48,40185,1307,29.9,436,0
14593,18,15000,43989,0.0,679,0
14594,51,9552,70293,38.6,505,1
14595,56,22628,82808,0.0,341,1
14596,18,30334,3365,66.1,361,0
14597,41,30751,13263,15.8,319,1
14598,44,15000,3647,0.0,404,0
14599,40,65396,22057,26.7,565,0
14600,43,55128,14638,52.3,474,0
14601,23,27116,33230,0.0,415,1
14602,54,63676,40036,64.7,665,0
14603,28,31686,4413,0.0,518,0
14604,32,10178,52382,25.0,323,1
14605,18,12700,40102,14.7,301,1
14606,39,34289,60104,12.1,401,1
14607,29,15000,6323,3.7,379,0
14608,57,22723,47601,24.2,565,0
14609,26,34886,45377,39.3,723,0
14610,25,116368,27908,56.9,604,1
14611,27,15000,1516,0.0,405,0
14612,36,18825,11275,29.8,258,0
14613,34,114916,20707,63.7,696,1
14614,36,15000,53331,0.0,706,0
14615,43,94655,16192,59.4,498,1
14616,35,78139,27392,69.8,692,1
14617,18,113404,29316,59.2,686,1
14618,47,19884,43179,8.8,925,0
14619,52,44352,106188,4.0,526,1
14620,34,30391,18391,25.0,415,0
14621,40,28794,44284,0.0,817,0
14622,22,33194,185,24.1,419,0
14623,62,17113,41033,43.8,802,0
14624,34,32429,482,55.1,390,0
14625,30,11229,1068,0.0,200,1
14626,44,39426,2550,71.7,378,0
14627,33,15000,38406,0.0,577,0
14628,19,97302,12781,73.3,651,1
14629,41,39838,19188,7.4,491,0
14630,25,42691,25865,3.1,536,0
14631,62,60455,7285,100.0,391,0
14632,32,60413,31285,68.4,402,1
14633,41,76331,34526,69.6,532,1
14634,50,30010,44840,0.0,388,1
14635,33,30113,731,14.0,434,0
14636,33,57305,22926,23.1,754,0
14637,43,11717,24420,0.0,212,1
14638,38,70647,6398,79.8,603,1
14639,47,47109,39338,19.1,533,0
14640,51,52835,36553,43.6,504,0
14641,48,89685,2634,42.3,548,1
14642,40,41112,14347,27.7,511,0
14643,18,35663,86884,8.7,518,1
14644,34,77370,7132,74.5,616,1
14645,32,15000,33810,12.5,571,0
14646,45,33538,42705,37.5,696,0
14647,44,50652,30292,55.6,834,0
14648,33,84279,3115,42.7,443,1
14649,18,29200,35681,4.4,684,0
14650,32,10893,58882,9.6,750,1
14651,22,94417,1330,82.7,626,1
14652,42,25584,10676,45.3,337,0
14653,48,86709,30619,69.6,646,0
14654,57,15000,1599,0.0,416,0
14655,32,106101,37769,44.6,676,1
14656,18,26703,9266,0.0,485,0
14657,37,57187,37837,46.2,803,0
14658,46,24137,4285,78.0,323,0
14659,49,44221,9932,0.0,540,0
14660,51,13773,98521,19.7,394,1
14661,26,18277,606,45.0,365,0
14662,43,63202,14669,12.0,548,0
14663,26,34750,1013,46.3,421,0
14664,47,44240,32478,17.2,640,0
14665,37,26313,37689,37.6,623,0
14666,45,80573,7298,47.5,465,1
14667,47,83259,2635,67.9,598,1
14668,36,16904,26742,15.2,273,0
14669,45,70460,26115,10.5,615,0
14670,25,15000,5442,24.7,375,0
14671,35,21137,16307,61.1,332,0
14672,32,88270,51525,46.0,618,1
14673,51,24269,39582,0.0,200,1
14674,27,33067,33044,16.2,598,0
14675,21,25014,43726,0.1,696,0
14676,24,99711,7629,68.2,665,1
14677,34,103464,8810,59.5,699,1
14678,28,99422,27906,34.0,622,1
14679,22,18230,66532,4.7,381,1
14680,49,33309,22795,81.2,294,0
14681,23,15000,7688,0.0,406,0
14682,53,45125,38548,36.8,776,0
14683,18,86579,4885,77.2,601,1
14684,43,86762,2141,84.1,659,1
14685,18,40092,33585,42.0,614,0
14686,52,45785,26784,32.1,628,0
14687,28,111524,29048,54.8,647,0
14688,18,32200,39307,23.6,672,0
14689,35,85136,12339,83.8,647,1
14690,53,15000,11670,38.6,317,0
14691,39,34100,42002,42.0,671,0
14692,45,51257,44262,48.1,590,0
14693,32,100682,10239,78.4,637,1
14694,18,37095,42543,44.1,674,0
14695,32,39125,43488,0.0,739,0
14696,50,15000,44112,0.0,515,0
14697,34,48173,32010,13.1,605,0
14698,42,95900,14115,51.1,594,1
14699,53,118558,23505,10.8,565,1
14700,41,15000,42810,0.0,690,0
14701,31,39228,29066,0.0,659,0
14702,37,24132,416,16.7,445,0
14703,50,39964,75202,0.0,465,1
14704,27,48348,8060,6.6,512,0
14705,24,21583,43908,22.3,774,0
14706,27,102628,38942,40.2,605,1
14707,27,19166,39617,37.8,848,0
14708,39,25426,13216,0.0,502,0
14709,28,15000,48776,47.5,918,0
14710,37,40836,90152,0.0,319,1
14711,45,33124,30013,30.9,599,0
14712,33,49328,42919,31.3,620,0
14713,42,38651,12419,2.0,503,0
14714,22,37674,9520,13.1,474,0
14715,18,19674,29605,50.2,220,0
14716,54,32719,2381,60.0,360,0
14717,31,13281,90670,4.8,307,1
14718,34,80093,41592,70.3,656,0
14719,20,73077,37879,65.8,623,0
14720,56,15000,10401,34.2,309,0
14721,28,33522,39626,17.0,585,0
14722,44,56862,15998,28.2,523,0
14723,21,31262,19656,0.0,500,0
14724,27,39413,34336,34.3,715,0
14725,32,15000,4354,2.2,399,0
14726,28,15000,41472,32.4,759,0
14727,51,19672,26338,0.0,266,0
14728,35,90466,29122,45.8,620,0
14729,43,48992,43656,26.8,597,0
14730,27,81823,19432,75.9,507,1
14731,40,36074,35,84.6,351,0
14732,28,15000,34865,28.4,621,0
14733,26,20452,36267,0.0,253,1
14734,27,37533,27704,50.1,738,0
14735,38,60763,9804,70.9,671,1
14736,37,52917,46117,57.9,726,0
14737,59,15000,45737,0.0,664,0
14738,18,47251,40745,52.5,854,0
14739,31,26130,35535,0.4,253,1
14740,35,73168,35620,59.1,456,0
14741,26,78524,8901,59.2,632,1
14742,29,51935,28533,47.4,775,0
14743,21,15000,47871,36.3,785,0
14744,38,35798,8240,0.0,503,0
14745,30,40182,6054,11.7,463,0
14746,34,15000,43691,0.0,638,0
14747,24,15000,354,0.0,462,0
14748,18,15000,40636,6.9,784,0
14749,18,22246,41369,19.4,645,0
14750,18,19192,17408,53.9,306,0
14751,27,73131,25661,46.0,612,0
14752,41,15000,2538,69.1,313,0
14753,59,25808,34895,0.0,305,1
14754,27,99595,9081,63.0,632,1
14755,62,37966,46548,35.5,621,0
14756,46,44681,10600,0.0,517,0
14757,43,15000,49828,36.0,689,0
14758,50,15000,42746,17.7,658,0
14759,47,95003,37529,70.7,565,0
14760,26,38385,55586,0.0,342,1
14761,25,20013,4255,39.4,370,0
14762,21,30632,40974,41.8,760,0
14763,23,65022,2484,80.4,681,1
14764,24,43671,42589,61.2,853,0
14765,29,15000,8918,36.6,339,0
14766,48,15000,53729,10.8,668,0
14767,24,15000,8889,31.0,344,0
14768,30,15000,27790,5.7,307,0
14769,19,21357,95357,33.8,479,1
14770,22,24360,10991,46.1,383,0
14771,30,54060,11573,27.6,493,0
14772,58,46745,13559,22.1,502,0
14773,33,65290,36838,39.4,734,0
14774,46,15000,20415,0.0,357,0
14775,30,94211,17188,89.7,585,1
14776,26,23012,6469,30.5,368,0
14777,72,50860,10339,21.3,508,0
14778,40,24758,42436,0.0,722,0
14779,33,40632,10218,20.1,457,0
14780,38,66565,6977,68.1,604,1
14781,31,32625,41678,26.1,751,0
14782,18,60303,24264,33.4,648,0
14783,45,20621,46186,0.0,600,0
14784,27,27082,1885,28.5,426,0
14785,45,15798,20110,0.0,200,1
14786,48,47481,489,59.1,428,0
14787,39,73108,2682,57.4,517,1
14788,51,15000,44335,0.0,620,0
14789,51,48119,12494,24.8,495,0
14790,44,26735,43357,0.0,200,1
14791,24,15000,28484,8.7,673,0
14792,33,31207,41224,0.0,627,0
14793,28,9966,2607,0.0,372,1
14794,33,47353,31052,36.8,592,0
14795,18,20359,84379,6.9,431,1
14796,56,15000,38222,28.5,788,0
14797,28,15000,13709,19.1,312,0
14798,22,48234,41173,45.0,627,0
14799,48,24531,11425,33.7,365,0
14800,37,18829,77434,1.4,410,1
14801,29,9519,75417,30.4,456,1
14802,48,33350,4390,6.2,439,0
14803,56,16516,6546,11.5,411,0
14804,50,92961,10185,58.2,473,1
14805,30,48622,387,71.5,430,0
14806,29,15000,7187,0.0,344,0
14807,42,63486,18241,30.0,561,0
14808,29,73975,5140,77.8,629,1
14809,46,57887,13306,86.7,427,0
14810,36,18532,18661,59.8,316,0
14811,19,13152,67177,22.1,377,1
14812,29,15000,54025,0.0,644,0
14813,56,12297,10319,0.0,200,1
14814,31,59310,37837,45.7,697,0
14815,52,24346,2417,15.2,422,0
14816,45,16768,38797,38.0,887,0
14817,43,71445,7666,67.1,437,1
14818,25,12931,55796,22.0,200,1
14819,26,20393,40387,35.2,736,0
14820,24,15000,36592,20.2,688,0
14821,33,56305,21687,2.6,551,0
14822,35,47179,19763,12.4,536,0
14823,31,111100,43225,8.0,565,1
14824,27,97887,7580,63.6,610,1
14825,32,71495,17545,72.1,470,1
14826,33,66790,37819,64.8,652,1
14827,19,15000,49748,8.3,653,0
14828,41,58032,74500,7.2,525,1
14829,28,35498,40218,18.1,673,0
14830,21,22817,38006,1.5,790,0
14831,40,64250,8801,81.2,433,0
14832,53,62832,37721,51.4,713,0
14833,52,29713,8957,32.1,412,0
14834,33,95640,28139,68.7,737,1
14835,46,62401,20193,78.6,545,1
14836,40,46923,107,49.0,409,0
14837,44,15000,39771,33.4,637,0
14838,29,29697,5685,53.3,382,0
14839,39,15000,13440,0.0,484,0
14840,45,36944,1536,42.4,396,0
14841,38,16784,6993,53.6,344,0
14842,42,101710,7584,74.2,657,1
14843,36,56119,32660,61.1,695,0
14844,27,72384,38796,71.5,418,1
14845,32,16720,36461,0.0,294,1
14846,40,57226,42813,71.7,480,1
14847,24,34798,44875,15.2,487,0
14848,49,15000,8041,66.2,303,0
14849,36,16322,3889,8.5,397,0
14850,58,32800,4734,14.2,461,0
14851,45,53797,36278,52.3,661,0
14852,46,82764,18117,61.7,705,1
14853,36,10178,68074,0.5,200,1
14854,35,42744,80773,7.0,327,1
14855,27,21516,16423,0.0,282,0
14856,30,97154,18561,42.9,578,1
14857,18,30255,38029,19.0,689,0
14858,39,33197,62815,8.6,403,1
14859,30,42228,822,36.3,438,0
14860,31,15000,45130,31.0,629,0
14861,42,20089,37955,13.9,605,0
14862,33,44744,14006,0.0,515,0
14863,26,15000,38102,0.0,709,0
14864,29,20270,42612,1.2,742,0
14865,45,10583,17317,26.1,200,1
14866,31,87442,15302,60.9,706,1
14867,25,43509,5578,31.9,441,0
14868,48,63526,37392,19.8,502,0
14869,45,13191,12452,0.0,213,1
14870,48,16022,50141,15.8,545,0
14871,39,32654,43928,20.7,697,0
14872,41,11912,8978,14.0,225,1
14873,25,15000,441,5.1,423,0
14874,36,27918,2291,20.4,426,0
14875,27,15000,13907,9.4,315,0
14876,54,15000,37414,39.0,722,0
14877,33,83951,38698,76.5,749,0
14878,42,71463,7432,75.8,612,1
14879,39,90620,21725,0.0,391,1
14880,36,86624,26383,46.4,610,0
14881,47,58440,7012,62.5,463,0
14882,50,15000,23736,25.1,310,0
14883,31,43910,4886,13.9,481,0
14884,24,69689,34072,0.0,633,0
14885,47,16876,18189,0.0,206,1
14886,18,62380,29227,58.4,810,0
14887,36,79641,30942,86.2,462,1
14888,28,15000,9727,0.0,382,0
14889,53,15000,23392,28.4,226,0
14890,31,21072,6295,0.0,498,0
14891,22,9283,79093,19.0,254,1
14892,33,92711,37220,46.7,588,1
14893,33,90423,12754,57.2,591,1
14894,18,71003,21453,41.6,544,0
14895,36,74704,12160,55.8,576,1
14896,35,22052,50687,37.5,594,0
14897,29,68079,5948,81.8,681,1
14898,50,27697,44543,40.7,777,0
14899,58,15000,2965,0.0,423,0
14900,37,103262,8607,66.9,687,1
14901,37,52181,41943,42.8,665,0
14902,37,20193,9439,27.6,370,0
14903,40,33757,5561,20.7,451,0
14904,37,13181,30436,0.0,265,1
14905,19,25871,1669,24.3,398,0
14906,40,21591,55293,5.5,716,0
14907,46,57459,43863,45.9,709,0
14908,48,96555,7049,60.5,534,1
14909,42,54977,29369,45.5,727,0
14910,28,33474,3746,38.7,424,0
14911,35,77837,48384,0.0,689,0
14912,18,43861,6653,25.6,487,0
14913,47,33940,30424,32.6,789,0
14914,18,69192,60332,0.0,337,1
14915,38,27946,826,20.1,429,0
14916,21,43515,3674,36.8,470,0
14917,18,15292,36611,0.0,719,0
14918,18,16377,43575,7.6,654,0
14919,44,39598,2230,47.4,421,0
14920,29,81272,1302,69.6,595,1
14921,48,26087,27911,0.0,522,0
14922,31,104555,32078,65.8,737,1
14923,35,26170,33510,0.0,657,0
14924,32,115354,48509,52.0,801,1
14925,34,18899,54037,16.2,405,1
14926,24,20393,115315,23.5,498,1
14927,23,24481,7063,30.1,384,0
14928,39,39220,16856,4.7,491,0
14929,37,20775,12279,37.0,368,0
14930,19,75249,8086,73.0,794,1
14931,36,27048,40634,38.5,662,0
14932,41,17991,41016,53.6,977,0
14933,32,18189,13317,27.1,343,0
14934,45,28785,53263,0.0,386,1
14935,35,61909,29496,4.1,613,0
14936,65,15000,51549,0.0,680,0
14937,29,118751,28245,44.8,639,1
14938,18,10863,113754,55.8,465,1
14939,50,15000,40145,0.0,683,0
14940,18,26557,68790,0.7,368,1
14941,23,60206,7970,64.3,465,0
14942,22,84503,26485,43.3,683,1
14943,20,15000,13038,39.7,323,0
14944,52,100309,32583,10.7,583,1
14945,54,116199,123,63.4,617,1
14946,28,21217,47633,28.2,607,0
14947,28,32748,69781,0.0,398,1
14948,39,105809,26734,59.5,523,1
14949,27,110526,16449,53.9,611,1
14950,32,66901,4601,74.0,460,0
14951,30,24689,52788,9.8,726,0
14952,31,17059,1041,0.0,432,0
14953,26,28388,2183,0.0,461,0
14954,31,28444,34066,24.9,821,0
14955,32,26818,32599,0.7,601,0
14956,32,15000,19956,35.9,294,0
14957,53,11587,46188,0.0,237,1
14958,40,58753,44672,55.3,584,0
14959,40,33742,46880,0.0,411,1
14960,38,25128,47064,0.0,291,1
14961,38,19623,6609,49.6,342,0
14962,44,15000,14752,29.9,319,0
14963,18,19554,50913,11.1,248,1
14964,38,25524,11328,0.6,463,0
14965,28,61635,48520,39.6,666,0
14966,18,41093,33639,35.3,748,0
14967,50,27992,61194,0.0,416,1
14968,39,69592,8688,77.3,575,1
14969,40,9879,103776,30.4,384,1
14970,41,122905,20089,47.5,574,1
14971,51,15000,37714,26.9,803,0
14972,28,72401,31517,46.5,701,0
14973,62,20900,42054,6.1,784,0
14974,58,37849,200,46.2,420,0
14975,39,29861,4448,40.7,391,0
14976,32,81815,9427,80.9,550,1
14977,40,26965,31299,45.7,693,0
14978,32,58464,22592,0.0,595,0
14979,30,44022,38228,33.1,585,0
14980,31,24615,18620,0.0,209,1
14981,24,73524,3801,75.2,628,1
14982,51,15000,12427,32.0,294,0
14983,32,66575,38371,40.3,676,0
14984,36,28932,822,54.4,379,0
14985,30,15000,33505,79.4,200,0
14986,31,27598,1223,27.8,405,0
14987,26,13171,25534,0.0,328,1
14988,39,35045,25009,0.0,200,1
14989,37,11283,31590,7.7,255,1
14990,49,15000,55309,0.0,637,0
14991,54,69833,1113,67.4,476,1
14992,36,15000,24868,0.0,357,0
14993,32,33721,14581,0.0,517,0
14994,24,24904,12961,63.7,356,0
14995,18,17523,16422,72.3,317,0
14996,37,40971,40238,33.3,747,0
14997,33,31448,5388,20.7,435,0
14998,34,88627,55727,28.6,663,1
14999,48,14503,33119,0.0,305,1
15000,25,66721,25024,82.9,506,1
